,version,variable,product_type,experiment,temporal_aggregation,period,ensemble_member,model,lat_resolution,lon_resolution
396,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
397,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
398,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
399,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,CanESM5,0.5,0.5
400,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
401,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
402,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
403,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
404,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
405,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
406,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
407,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
408,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,EC-Earth3,0.5,0.5
409,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
410,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
411,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
412,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
413,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
414,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
415,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
416,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
417,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,GFDL-CM4,0.5,0.5
418,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,GFDL-CM4,0.5,0.5
419,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,GFDL-CM4,0.5,0.5
420,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,GFDL-ESM4,0.5,0.5
421,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
422,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
423,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
424,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
425,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
426,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
427,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
428,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
429,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
430,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
431,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
432,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,INM-CM4-8,0.5,0.5
433,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
434,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
435,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
436,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
437,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,INM-CM5-0,0.5,0.5
438,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
439,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
440,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
441,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
442,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KACE-1-0-G,0.5,0.5
443,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
444,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
445,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
446,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
447,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KIOST-ESM,0.5,0.5
448,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KIOST-ESM,0.5,0.5
449,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KIOST-ESM,0.5,0.5
450,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KIOST-ESM,0.5,0.5
451,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,MIROC-ES2L,0.5,0.5
452,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
453,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
454,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
455,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
456,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MIROC6,0.5,0.5
457,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
458,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
459,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
460,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
461,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
462,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
463,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
464,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
465,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
466,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
467,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
468,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
469,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
470,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
471,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MRI-ESM2-0,0.5,0.5
472,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
473,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
474,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
475,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MRI-ESM2-0,0.5,0.5
476,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,NESM3,0.5,0.5
477,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,NESM3,0.5,0.5
478,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,NESM3,0.5,0.5
479,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,NESM3,0.5,0.5
480,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
481,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
482,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
483,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,NorESM2-LM,0.5,0.5
484,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,NorESM2-MM,0.5,0.5
485,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
486,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
487,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
488,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,NorESM2-MM,0.5,0.5
489,v2-0,tn10pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,UKESM1-0-LL,0.5,0.5
490,v2-0,tn10pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
491,v2-0,tn10pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
492,v2-0,tn10pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
493,v2-0,tn10pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,UKESM1-0-LL,0.5,0.5
494,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,ACCESS-CM2,0.5,0.5
495,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
496,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
497,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
498,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,ACCESS-CM2,0.5,0.5
499,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
500,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
501,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
502,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
503,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,ACCESS-ESM1-5,0.5,0.5
504,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
505,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
506,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
507,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
508,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,BCC-CSM2-MR,0.5,0.5
509,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,CNRM-CM6-1-HR,0.5,0.5
510,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,CNRM-CM6-1-HR,0.5,0.5
511,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,CNRM-CM6-1-HR,0.5,0.5
512,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,CNRM-CM6-1,0.5,0.5
513,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
514,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
515,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
516,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,CNRM-CM6-1,0.5,0.5
517,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
518,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
519,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
520,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
521,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,CNRM-ESM2-1,0.5,0.5
522,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,CanESM5,0.5,0.5
523,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
524,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
525,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,CanESM5,0.5,0.5
526,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
527,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
528,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
529,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
530,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,EC-Earth3-Veg,0.5,0.5
531,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,EC-Earth3,0.5,0.5
532,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
533,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
534,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
535,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,EC-Earth3,0.5,0.5
536,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
537,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
538,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
539,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,FGOALS-g3,0.5,0.5
540,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,GFDL-CM4,0.5,0.5
541,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,GFDL-CM4,0.5,0.5
542,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,GFDL-CM4,0.5,0.5
543,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,GFDL-ESM4,0.5,0.5
544,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
545,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
546,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
547,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,GFDL-ESM4,0.5,0.5
548,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
549,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
550,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
551,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-LL,0.5,0.5
552,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
553,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
554,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f3,HadGEM3-GC31-MM,0.5,0.5
555,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,INM-CM4-8,0.5,0.5
556,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
557,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
558,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
559,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,INM-CM4-8,0.5,0.5
560,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,INM-CM5-0,0.5,0.5
561,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
562,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
563,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
564,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,INM-CM5-0,0.5,0.5
565,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KACE-1-0-G,0.5,0.5
566,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
567,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
568,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
569,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KACE-1-0-G,0.5,0.5
570,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,KIOST-ESM,0.5,0.5
571,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,KIOST-ESM,0.5,0.5
572,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,KIOST-ESM,0.5,0.5
573,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,KIOST-ESM,0.5,0.5
574,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f2,MIROC-ES2L,0.5,0.5
575,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
576,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
577,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
578,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f2,MIROC-ES2L,0.5,0.5
579,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MIROC6,0.5,0.5
580,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
581,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
582,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
583,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MIROC6,0.5,0.5
584,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
585,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
586,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
587,v2-0,tn90pETCCDI,b1961-1990,ssp370,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
588,v2-0,tn90pETCCDI,b1961-1990,ssp585,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-HR,0.5,0.5
589,v2-0,tn90pETCCDI,b1961-1990,historical,yr,1850-2014,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
590,v2-0,tn90pETCCDI,b1961-1990,ssp126,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
591,v2-0,tn90pETCCDI,b1961-1990,ssp245,yr,2015-2100,r1i1p1f1,MPI-ESM1-2-LR,0.5,0.5
